census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2024,644,106981,106981,6-8 Nicholson Street EAST MELBOURNE VIC 3002,East Melbourne,Cafe Ecco,Part Gnd & Mezz 8 Nicholson Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,24,144.973619,-37.80849653,"-37.80849653, 144.973619012"
2024,645,109667,109667,The Royal Victorian Eye & Ear Hospital 126-142 Victoria Parade EAST MELBOURNE VIC 3002,East Melbourne,Zouki Cafe,Part Ground 32 Gisborne Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,52,144.9762557,-37.80899035,"-37.80899035, 144.976255689"
2024,646,109660,109660,180-184 Victoria Parade EAST MELBOURNE VIC 3002,East Melbourne,Basement Espresso,LwrGround 182-184 Victoria Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,94,144.9778945,-37.80895362,"-37.80895362, 144.977894549"
2024,651,565541,101779,Eye and Ear on the Park 2 St Andrews Place EAST MELBOURNE VIC 3002,East Melbourne,Zouki on the Park,Part Ground 2 St Andrews Place EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,15,144.9773404,-37.81154318,"-37.81154318, 144.977340439"
2024,651,107430,107430,2-12 Parliament Place EAST MELBOURNE VIC 3002,East Melbourne,Mr Tod,Basement 2-6 Parliament Place EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,47,144.9757456,-37.81162321,"-37.81162321, 144.97574558"
2024,655,580629,580629,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,East Melbourne,Mugs Alley,291 Wellington Parade South EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,40,144.9759275,-37.81642072,"-37.81642072, 144.975927502"
2024,656,109985,109985,61-71 Agnes Street EAST MELBOURNE VIC 3002,East Melbourne,Beddgood & Co,137 Wellington Parade South EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,41,144.9799837,-37.81680765,"-37.81680765, 144.979983698"
2024,660,597955,109256,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Edwin's Cafe,Part AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,150,144.9823854,-37.82487805,"-37.82487805, 144.982385438"
2024,660,597955,109256,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Edwin's Cafe,Part AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9823854,-37.82487805,"-37.82487805, 144.982385438"
2024,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Delisure Kitchen,"Shop 1, 391 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Outdoor,25,144.9757194,-37.83548357,"-37.83548357, 144.975719407"
2024,710,108620,108620,391 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Nar Bangkok,"Shop 2, 391 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Indoor,48,144.9757194,-37.83548357,"-37.83548357, 144.975719407"
2024,710,108624,108624,407A St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),McDonald's,407A St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,10,144.976192,-37.83615254,"-37.83615254, 144.976192013"
2024,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Moody Brew Coffee Bar,"Suite 6, Ground 431 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Outdoor,15,144.9771931,-37.83854242,"-37.83854242, 144.977193113"
2024,720,108629,108629,427-431 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Slater St Bench,"Suite 8, Ground 431 St Kilda Road MELBOURNE VIC 3004",4511,Cafes and Restaurants,Seats - Indoor,6,144.9771931,-37.83854242,"-37.83854242, 144.977193113"
2024,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Tapenade Melbourne,1A-3 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,8,144.979819,-37.8455379,"-37.8455379, 144.979819038"
2024,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Hawker Canteen,521 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,15,144.979819,-37.8455379,"-37.8455379, 144.979819038"
2024,724,108646,108646,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rice @ Chevron,5-5A Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,12,144.979819,-37.8455379,"-37.8455379, 144.979819038"
2024,724,108647,108647,541-543 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Alf's Cafe,Part Ground 541 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,40,144.9800591,-37.84607473,"-37.84607473, 144.98005912"
2024,731,110377,110377,305-331 City Road SOUTHBANK VIC 3006,Southbank,McDonalds,305-331 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,44,144.9578752,-37.82832668,"-37.82832668, 144.957875171"
2024,739,110738,110738,University of Melbourne Southbank Campus 45-99 Sturt Street SOUTHBANK VIC 3006,Southbank,Betwixt Cafe & Bar,"Part Building 877, 45 Sturt Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,53,144.967545,-37.82519306,"-37.82519306, 144.96754497"
2024,739,110738,110738,University of Melbourne Southbank Campus 45-99 Sturt Street SOUTHBANK VIC 3006,Southbank,Betwixt Cafe & Bar,"Part Building 877, 45 Sturt Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,47,144.967545,-37.82519306,"-37.82519306, 144.96754497"
2024,741,110612,110612,113-129 Sturt Street SOUTHBANK VIC 3006,Southbank,Malthouse Theatre Cafe,Restaurant 113 Sturt Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9669591,-37.8271278,"-37.8271278, 144.966959082"
2024,746,110439,110437,100 Dorcas Street SOUTHBANK VIC 3006,Southbank,Jubilee On Dorcas,Part Ground 100 Dorcas Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,60,144.966296,-37.83070461,"-37.83070461, 144.966296035"
2024,748,108658,108658,312-318 St Kilda Road SOUTHBANK VIC 3006,Southbank,Rosella x 31,Part Ground 312 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,20,144.9707072,-37.82912559,"-37.82912559, 144.970707242"
2024,748,110435,110435,Elm Apartments 18-24 Dorcas Street SOUTHBANK VIC 3006,Southbank,Humbaba,20 Dorcas Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,30,144.969568,-37.83002436,"-37.83002436, 144.969568044"
2024,748,110456,110456,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,Southbank,Queenie's Restaurant & Cafe,41 Coventry Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,45,144.9693921,-37.82956555,"-37.82956555, 144.96939214"
2024,751,108654,108654,University of Melbourne Southbank Campus 234 St Kilda Road SOUTHBANK VIC 3006,Southbank,Lionel Gell Lounge,Part Building 872 Grant Street Theatre 234 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,30,144.9693197,-37.82456191,"-37.82456191, 144.969319749"
2024,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,Pawa Cafe & Bar,"Part Ground 100 St Kilda Road, SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9682246,-37.82094494,"-37.82094494, 144.968224607"
2024,752,110734,110733,Hamer Hall 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,Teatro,Part 100 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,100,144.9682246,-37.82094494,"-37.82094494, 144.968224607"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Hophaus,"Restaurant 5, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,120,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Hophaus,"Restaurant 5, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,140,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,The Deck,"Shop 1-2, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,The Deck,"Shop 1-2, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,30,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Red Emperor,"Shop 10-12, Mid Lvl 3 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Red Emperor,"Shop 10-12, Mid Lvl 3 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,100,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,753,110606,110380,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Bluetrain,"Restaurant 3, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,180,144.9662623,-37.82066924,"-37.82066924, 144.966262253"
2024,759,108632,108632,439-445 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Commodity Cafe,Part Ground 441 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9776769,-37.83949217,"-37.83949217, 144.977676928"
2024,760,108644,108644,509-515 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),In a Rush,Part Ground 509 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,50,144.9793623,-37.8441033,"-37.8441033, 144.979362332"
2024,773,577280,577280,72-82 Lorimer Street DOCKLANDS VIC 3008,Docklands,18 Pence Lane,82 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,50,144.944965,-37.82470448,"-37.82470448, 144.944965024"
2024,773,577280,577280,72-82 Lorimer Street DOCKLANDS VIC 3008,Docklands,18 Pence Lane,82 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,32,144.944965,-37.82470448,"-37.82470448, 144.944965024"
2024,773,579363,579363,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,Docklands,Pizze Societe,2 South Wharf Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,66,144.9412743,-37.82354217,"-37.82354217, 144.941274287"
2024,773,579363,579363,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,Docklands,Pizze Societe,2 South Wharf Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,34,144.9412743,-37.82354217,"-37.82354217, 144.941274287"
2024,773,579362,665148,84-90 Lorimer Street DOCKLANDS VIC 3008,Docklands,Mad Duck Cafe,92 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,24,144.9435506,-37.82438863,"-37.82438863, 144.943550585"
2024,773,579362,665148,84-90 Lorimer Street DOCKLANDS VIC 3008,Docklands,Corniche,96 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9435506,-37.82438863,"-37.82438863, 144.943550585"
2024,773,611696,665148,92-102 Lorimer Street DOCKLANDS VIC 3008,Docklands,The Espressonist,Part 108 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,100,144.9435506,-37.82438863,"-37.82438863, 144.943550585"
2024,784,110642,110597,3 Central Boulevard PORT MELBOURNE VIC 3207,Port Melbourne,Portside Deli,3 Central Boulevard PORT MELBOURNE VIC 3207,4511,Cafes and Restaurants,Seats - Indoor,44,144.9187862,-37.82221049,"-37.82221049, 144.918786228"
2024,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Pier 35 Bar & Grill,"Suite 4, Pier 35 263-329 Lorimer Street PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Indoor,90,144.9052382,-37.82481657,"-37.82481657, 144.905238246"
2024,785,110535,110535,263-329 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Pier 35 Bar & Grill,"Suite 4, Pier 35 263-329 Lorimer Street PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Outdoor,90,144.9052382,-37.82481657,"-37.82481657, 144.905238246"
2024,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Q Tea Kitchen,"Unit 6, 1 Phillip Court PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Indoor,22,144.920988,-37.82600955,"-37.82600955, 144.920988022"
2024,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,Ootoro,"Unit 3, 1 Phillip Court PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Outdoor,30,144.920988,-37.82600955,"-37.82600955, 144.920988022"
2024,786,602733,110589,1 Phillip Court PORT MELBOURNE VIC 3207,Port Melbourne,24 Atoms,"Unit 4, 1 Phillip Court PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Outdoor,40,144.920988,-37.82600955,"-37.82600955, 144.920988022"
2024,790,559302,559302,187 Todd Road PORT MELBOURNE VIC 3207,Port Melbourne,Mr & Mrs Pickles,"Part Ground, 187 Todd Road PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9105858,-37.82634273,"-37.82634273, 144.910585822"
2024,790,589450,589450,262-276 Lorimer Street PORT MELBOURNE VIC 3207,Port Melbourne,Bonnie & Duke Cafe,Part Ground 262 Lorimer Street PORT MELBOURNE VIC 3207,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9050213,-37.82653298,"-37.82653298, 144.905021319"
2024,790,589462,589462,38-46 Sabre Drive PORT MELBOURNE VIC 3207,Port Melbourne,Sabre Cafe,"Part Unit 2, 42 Sabre Drive PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Indoor,56,144.9063359,-37.82797655,"-37.82797655, 144.906335906"
2024,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Infinite Wasabi,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,36,144.9633758,-37.82092509,"-37.82092509, 144.963375778"
2024,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,DOC Southbank,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,45,144.9638286,-37.82082512,"-37.82082512, 144.963828622"
2024,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,Dagwood Deli,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9638286,-37.82082512,"-37.82082512, 144.963828622"
2024,801,110327,110327,6 Riverside Quay SOUTHBANK VIC 3006,Southbank,Asado Bar y Grill,Part Ground 6 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,86,144.9638286,-37.82082512,"-37.82082512, 144.963828622"
2024,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Old Man Pho,Part Rear Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,18,144.9628914,-37.82104029,"-37.82104029, 144.962891358"
2024,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Left Bank Melbourne,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,100,144.9628914,-37.82104029,"-37.82104029, 144.962891358"
2024,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Breslin Bar And Grill,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,100,144.9628914,-37.82104029,"-37.82104029, 144.962891358"
2024,801,110336,110336,Riverside Apartments 1 Riverside Quay SOUTHBANK VIC 3006,Southbank,BondStore Cafe,Shop Ground 1 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,14,144.9638744,-37.82193588,"-37.82193588, 144.963874356"
2024,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,The Meat & Wine Co,"Shop 2R, 3 Freshwater Place SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,280,144.9621539,-37.82167833,"-37.82167833, 144.962153946"
2024,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,Ruteni,"Shop 18R, 3 Freshwater Place SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,36,144.9621539,-37.82167833,"-37.82167833, 144.962153946"
2024,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,McDonalds,"Shop 4R, 3 Freshwater Place SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,82,144.9621539,-37.82167833,"-37.82167833, 144.962153946"
2024,802,575820,575820,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,Southbank,Blossom Espresso,"Shop 11R, 3 Freshwater Place SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,10,144.9621539,-37.82167833,"-37.82167833, 144.962153946"
2024,802,575821,575821,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Upstanding Citizens,Lobby 2 Southbank Boulevard SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,70,144.962643,-37.82221927,"-37.82221927, 144.962642984"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Spice Temple,"Shop 7, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,415,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Rosetta,"Shop 9, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,88,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Merrywell Bar and Dining / Merrywell Burger Bar,"Shop 86, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,64,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Gochi,"Shop 27, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,40,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Emporio Pizza & Pasta,"Shop 84, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,150,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Cervo,"Shop 28, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,44,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Cervo,"Shop 28, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,72,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Bistro Guillaume,"Shop 10, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,70,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Baci,"Shop 21, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,120,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Tia To Vietnamese Restaurant,"Shop 83, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,112,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,597190,110477,Crown Towers Hotel 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Silks,Restaurant Crown Towers Hotel Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,170,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,803,597190,110477,Crown Towers Hotel 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Evergreen Lounge,Restaurant Crown Towers Hotel Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,100,144.9586602,-37.82312164,"-37.82312164, 144.958660189"
2024,804,110542,110484,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Bohemian Wine Bar,Shop TG03 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,85,144.9523782,-37.82539976,"-37.82539976, 144.952378154"
2024,804,623559,110484,Pan Pacific Melbourne 2 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Dock 37 Bar & Kitchen,Part 2 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,60,144.9523782,-37.82539976,"-37.82539976, 144.952378154"
2024,804,110537,110537,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The Boatbuilders Yard,23 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,336,144.9534995,-37.82437522,"-37.82437522, 144.953499517"
2024,804,110537,110537,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The Boatbuilders Yard,23 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,150,144.9534995,-37.82437522,"-37.82437522, 144.953499517"
2024,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Plus 5,37 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,65,144.9503336,-37.82409302,"-37.82409302, 144.95033362"
2024,806,110343,640947,Crown Casino Retail Precinct 27-45 Whiteman Street SOUTHBANK VIC 3006,Southbank,Subway,"Shop 106, Level 1 27 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,30,144.9583427,-37.82559018,"-37.82559018, 144.958342688"
2024,807,108054,108054,1-25 Whiteman Street SOUTHBANK VIC 3006,Southbank,Mesh,Part Ground 1-25 Whiteman Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,350,144.9597768,-37.82385378,"-37.82385378, 144.95977678"
2024,811,110364,110364,141-155 City Road SOUTHBANK VIC 3006,Southbank,Ten BBQ & Hotpot Buffet,143 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,110,144.963253,-37.82376393,"-37.82376393, 144.963252968"
2024,811,110364,110364,141-155 City Road SOUTHBANK VIC 3006,Southbank,Rozas Kitchen,147 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,35,144.963253,-37.82376393,"-37.82376393, 144.963252968"
2024,811,110420,110420,54-68 Kavanagh Street SOUTHBANK VIC 3006,Southbank,Malay Momma,56 Kavanagh Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,50,144.9637287,-37.82409347,"-37.82409347, 144.963728712"
2024,812,110350,110350,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,Southbank,Mezzi Bar,Part Ground 31 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,40,144.9668813,-37.82169185,"-37.82169185, 144.966881293"
2024,812,110417,110417,Southpoint Apartments 20-22 Kavanagh Street SOUTHBANK VIC 3006,Southbank,Olmate’s Southbank,Ground 20 Kavanagh Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9658273,-37.82280752,"-37.82280752, 144.965827262"
2024,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Terrace,Cafe Royal Botanic Gardens Alexandra Avenue MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,75,144.9803724,-37.83016975,"-37.83016975, 144.980372356"
2024,861,102502,102502,157-159 Domain Road SOUTH YARRA VIC 3141,South Yarra,Matilda 159,Restaurant Ground 159 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Indoor,50,144.9814518,-37.83428436,"-37.83428436, 144.981451767"
2024,861,102503,102503,161-173 Domain Road SOUTH YARRA VIC 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9816995,-37.83431735,"-37.83431735, 144.981699536"
2024,861,102505,102505,179-181 Domain Road SOUTH YARRA VIC 3141,South Yarra,No 179 Domain,179 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Indoor,21,144.9820363,-37.83431435,"-37.83431435, 144.982036345"
2024,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),My Serendipity Cafe,Part Baker Medical Research Institute 75 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,18,144.982664,-37.84633593,"-37.84633593, 144.982663953"
2024,870,102178,102178,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),Cafe Alfretti,Part Ground 99 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,50,144.982664,-37.84633593,"-37.84633593, 144.982663953"
